,stars-mean,stars-mean,stars-max,stars-max,stars-min,stars-min,stars-std,stars-std,stars-count,stars-count
chain-,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light
entry__mabid-,,,,,,,,,,
N238/25,3.1390819116365103,2.244048851438644,3.1390819116365103,3.160558421703625,3.1390819116365103,0.7959261786309719,,1.268791070011529,1.0,3.0
N238/29,,4.52904849794268,,4.6308019074018585,,4.48334154333844,,0.06843156979845723,,4.0
N238/30,4.564344777171749,3.910332696000782,4.672719608478567,4.204423805432565,4.456727044802505,3.1002312233396165,0.09649969189973084,0.5403738513060825,4.0,4.0
N238/31,4.476695340698177,4.045833201250729,4.566137604434963,4.251551386929964,4.367661604915652,3.8591649254478098,0.0871288034078775,0.168400885301734,4.0,4.0
N238/41,4.655860159070743,4.632254377648096,4.684763115380974,4.6558982536554705,4.642213687723563,4.616998613218389,0.019487213674213858,0.01705075334564657,4.0,4.0
N238/9,0.7460529679135052,3.219536378275982,0.7460529679135052,4.097620393011112,0.7460529679135052,0.8021535968443227,,1.6147619542374057,1.0,4.0
N239A/28,4.659300872300736,4.612618272834366,4.668474999422504,4.649178465949401,4.652817037447111,4.559369414925657,0.00680895085442449,0.03838909062529151,4.0,4.0
N239A/29,4.667874726425248,4.620459671700751,4.679466029539262,4.653958485437979,4.653336051166115,4.582280060588666,0.010841793926721884,0.030462995461859595,4.0,4.0
N239A/3,4.2874286430141995,4.255202480683451,4.307658540114772,4.278771566534285,4.265042077052109,4.2323856987754835,0.021389930958899912,0.023202082942078914,3.0,3.0
N23B/24,2.880201601253002,3.3495980884528858,2.936351333873323,3.4238571627119603,2.824051868632681,3.2753390141938112,0.07940771339528074,0.10501818994645398,2.0,2.0
N23B/49,4.901334701498882,4.049173217169141,4.967046894803548,4.272062884051959,4.807998288140009,3.7275206194366413,0.07855748879889839,0.27422968481407145,5.0,5.0
N23B/49R,,2.0,,2.0,,2.0,,,,1.0
N23B/6,4.897311884976383,4.894700991319934,4.976744186046512,4.970573810691516,4.798441061740677,4.787860403492288,0.08335068223618418,0.08848344884391027,5.0,5.0
N23B/69,,3.973910921527395,,4.654352441613588,,1.3259719555382112,,1.3009320693360198,,6.0
N23B/9,3.8559747407074085,3.9921790871614413,4.138983865926833,4.237783510073916,3.5870959991243465,3.8225409758014512,0.2762151429361411,0.21779520411483236,3.0,3.0
N24/1,2.500269992060849,1.846822702164071,3.144710561164797,2.086793754497513,2.1632174088170224,1.37586944558745,0.5582989632936369,0.4078822468036463,3.0,3.0
N240/17,,2.751552389224674,,3.088848063692019,,2.15284895208517,,0.5198789263099157,,3.0
N240/18,,3.5839987438477046,,3.66532198775794,,3.487246177260859,,0.09003497414750715,,3.0
N241/1,4.524702315616744,4.464494300845935,4.52747752113963,4.486175676944912,4.5210563473766845,4.442796976415892,0.0030430269277725032,0.019071934809097395,4.0,4.0
N241/10,4.4976936653505675,4.446963587320408,4.510908927229265,4.475727193771669,4.472897839218176,4.418164268695132,0.017012910380310463,0.032383618690245045,4.0,4.0
N241/23,,4.0277866682936745,,4.059785296261516,,3.9956887653414563,,0.032048380780289876,,3.0
N241/33,4.652330900037475,4.528908181743175,4.694733205111781,4.553190837609401,4.635243120125946,4.49271300309158,0.028421834604535987,0.02575182175630118,4.0,4.0
N241/35,4.53016012323363,4.343440233298696,4.5351279094826795,4.486986870055976,4.5209816550439275,4.243171272562149,0.00626760616177143,0.12034995515840068,4.0,4.0
N241A/17,3.973628747768257,3.682637480399812,4.287218538322504,4.605747381774814,3.1192740180338996,1.8071740662947289,0.5702599242548361,1.302082519745957,4.0,5.0
N241A/34,4.5846517692520425,4.5714488915965275,4.6700898847486165,4.579823088791725,4.34690711815526,4.560276940336368,0.1586973648872783,0.008176225918921861,4.0,4.0
N241A/58,3.9049562397418733,4.8737468273371904,4.304167690864876,4.903674832962138,3.4076233964781935,4.837837837837838,0.4046896872530666,0.025639767876470262,5.0,6.0
N241A/72,3.8468834906974023,3.7142777378953595,4.229746285031615,4.192911715202121,3.5053601141219746,3.1947004527768623,0.3241958482321954,0.4144180973556424,5.0,5.0
N242/12,2.785558421703625,2.633876869002997,2.785558421703625,2.746765318255349,2.785558421703625,2.520988419750645,,0.1596483759679432,1.0,2.0
N242/31,,3.5979176281536778,,3.6066781312589438,,3.589157125048412,,0.012389222304678782,,2.0
N242/48,,4.279769400379489,,4.287477699676362,,4.265435880277076,,0.012424999543230803,,3.0
N243A/21,,2.1397435322764573,,2.1397435322764573,,2.1397435322764573,,,,1.0
N244/19,4.304921274755604,4.107630615592428,4.312717403369918,4.236737134718148,4.297783510073916,4.0274947014096565,0.00748868309817749,0.11289016381232442,3.0,3.0
N244/5,,4.146428440216474,,4.31338727831131,,3.952492710276588,,0.16284397554755894,,4.0
N244/5R,,2.0,,2.0,,2.0,,,,1.0
N245/1,4.903973182156635,4.773824096481806,4.971865443425076,4.913385826771654,4.80457011272708,4.521739130434783,0.07358986815344513,0.14134099231480893,5.0,6.0
N245/21,4.305598632551596,3.5138995294068796,4.3143371823903,3.734668586445386,4.292914728248612,3.107123307199808,0.011242986780646527,0.3527070576220263,3.0,3.0
N245/3,3.828585093181532,3.6665409736487007,3.8322213616898773,3.6774478088259706,3.824948824673187,3.6556341384714304,0.0051424602409318055,0.01542459423026348,2.0,2.0
N245/36,4.243761470915827,3.943197369390248,4.656147996108566,4.362953149193794,3.0774509239619805,2.948294270760228,0.6637758425981187,0.5745320480174627,5.0,5.0
N245/44,3.9523558159509036,3.717648540840378,4.981530343007916,4.607963753695503,2.01941009032971,1.9296042953668866,1.264229733841996,1.3069931557716636,8.0,6.0
N245/47,3.587241300008737,3.5413967513897506,3.834896123750921,3.816569913747456,3.1310924916852088,3.0436979565873457,0.395521420825948,0.4318228900397822,3.0,3.0
N247/23,3.8172075756432244,3.7452771641863607,3.8351152494953866,3.7512783129902534,3.7992999017910627,3.739276015382468,0.025325275232281657,0.008486906028284114,2.0,2.0
N247/24,4.28074403002979,4.21393361262125,4.29114223512088,4.236543861454519,4.274481267124771,4.19269579077567,0.009067710581927397,0.021956229012326918,3.0,3.0
N247/28,3.7987533042796966,4.173924694985143,3.81278459250652,4.240860021577394,3.784722016052873,4.136877109777949,0.01984323810793962,0.058078130999523324,2.0,3.0
N247/9,4.1991326197721905,3.7321302359937882,4.292572242468282,4.034714918016155,4.013424535714941,3.310255916254931,0.1608289845391021,0.37667323313200235,3.0,3.0
N248/32,4.963893189220237,4.9311494571757155,4.977011494252873,4.952913478516774,4.948482060717572,4.904761904761905,0.01027659815362341,0.02024819319164765,5.0,5.0
N248A/15,4.2941120924566185,4.288236133574855,4.300907090670512,4.295945322665735,4.286429872172055,4.280883228871234,0.007279274422291906,0.007537365009871454,3.0,3.0
N248A/22,4.297604703051749,4.251591273348075,4.302651753966972,4.252494817950692,4.289579392684516,4.25041423624861,0.007026676269573106,0.001066913147417877,3.0,3.0
N248A/25,3.1181009247728584,3.0571191572561096,3.1194484525361013,3.059365794309335,3.1167533970096155,3.054872520202885,0.0019056920384523518,0.0031772245904009215,2.0,2.0
N248A/27,4.296881306349108,4.221414531077916,4.313528019674928,4.267538274834679,4.285044699118672,4.180300516876637,0.014838386973126502,0.0438341150937345,3.0,3.0
N248A/42,3.817702256850231,3.7818509279696695,3.822650533520256,3.8024593297756653,3.812753980180206,3.761242526163674,0.006997919977123509,0.029144681332873245,2.0,2.0
N249/1,3.919326325157909,3.8414965947631274,3.9259113442546987,3.863036027682176,3.9145086168490577,3.799897576961242,0.005903226968168597,0.03603340393459583,3.0,3.0
N249/13,3.9316674272227345,3.8489547588265434,3.9491681375122742,3.8747045648487326,3.91034919221225,3.8344083034541945,0.0196890261261909,0.022362546141522274,3.0,3.0
N249/3,3.937327243801453,3.847907564552727,3.9418957904377674,3.8684117596861793,3.934998097026444,3.828548131063204,0.003956731909450606,0.019956454624097862,3.0,3.0
N249/8,3.9086607626335357,3.8648257576859066,3.9485219796276336,3.8840116969834404,3.857476608613867,3.850929991219208,0.04656685057981027,0.01716360278329959,3.0,3.0
N25/35,3.486606981043028,3.1751214725372456,3.953276149249451,3.889095999124346,2.187947848282127,2.1022411861093375,0.8661051266175036,0.9741694504769883,4.0,5.0
N250/21,4.009332001364026,4.4678787555510215,4.3089049072244645,4.566493095971263,3.14682844458692,4.333218351910403,0.5750829048141509,0.11639792444702374,4.0,4.0
N251/14,,4.565497914181146,,4.60217787311983,,4.536865270974963,,0.03181856622193345,,4.0
N252A/14,4.186737349169765,4.199524088942815,4.191361687535424,4.209700062114265,4.182392586224005,4.186567242495048,0.004491081873578195,0.011814473243356714,3.0,3.0
N252A/8,3.8120107649833006,3.7279014050739594,3.812583923864863,3.7306469461372576,3.8114376061017383,3.7251558640106612,0.0008105690636999789,0.0038827814077685096,2.0,2.0
N253/10,3.1395374006826033,3.1043840875631887,3.1395374006826033,3.1043840875631887,3.1395374006826033,3.1043840875631887,,,1.0,1.0
N253/23,4.277852308519796,4.247078984861066,4.2940375397322015,4.261584596773656,4.263290322968565,4.239629798720806,0.015437746906038512,0.012563763285563996,3.0,3.0
N253/25,3.567881053071049,3.4594290382326265,3.798394887685806,3.7951525340073315,3.1198607472850197,2.7992680991229797,0.38805147039199994,0.5717439924385006,3.0,3.0
N253/27,1.995736088025308,2.6690014843249434,2.7386174934335825,4.130045414835821,1.295579518750038,1.2391573110671446,0.7224670980824252,1.1758478799219945,3.0,7.0
N253/32,3.429062056040722,3.2623859803478736,4.430813707454329,4.466516815247576,1.2193336223608957,1.254737170892112,1.2728650208047867,1.4586302919501226,6.0,7.0
N254/13,4.300985525143559,3.733834255338498,4.310194276604051,3.8019939469258626,4.296306367873135,3.620058642349048,0.007975363306746005,0.09917521352074557,3.0,3.0
N254/39,,4.247847610364527,,4.26880296010745,,4.218949660744711,,0.025858297197245004,,3.0
N255/37,4.984289681329036,4.973229072830042,4.990054249547921,4.980535279805353,4.9728227300802965,4.962630255120374,0.007026223649986863,0.006812595452580817,5.0,5.0
N255/38,4.24019623566281,4.212194583660118,4.312188271978678,4.258450570868083,4.103196489424948,4.166384333119184,0.11869664298421768,0.04603473736420641,3.0,3.0
N255/4,,4.972787004428341,,4.978563772775992,,4.967325881341359,,0.0049696702191810065,,5.0
N256/1,,3.587177994128422,,3.6139936464715845,,3.5603623417852592,,0.03792305922758246,,2.0
N256/15,,3.340938168607216,,3.3901328464783647,,3.2917434907360676,,0.0695717806419538,,2.0
N256/2,,3.9910677872493054,,4.023869489655772,,3.9611131741574495,,0.03147488239700488,,3.0
N256/27,3.052989903478645,2.6476135641501704,3.1505495903818703,3.1348624902261086,2.9554302165754196,2.160364638074232,0.13797023235941414,0.6890740395083176,2.0,2.0
N256/3,4.263952081983597,4.250425914421993,4.303736334406628,4.293089937577653,4.233669734803582,4.225878748169154,0.035986757945372726,0.03708775233758783,3.0,3.0
N256/43,4.286672458166282,2.9281579651763376,4.295295247163118,3.0628048229468914,4.269834792125198,2.8136778889982192,0.01458327282620605,0.09006431623428092,3.0,5.0
N256/5,,3.7940175208905513,,4.28376540028331,,2.4330134646242563,,0.908093819421878,,4.0
N256/6,,4.615222703904379,,4.649901324663463,,4.524520439154335,,0.06057829969770366,,4.0
N257/25,4.984115881955248,3.809565562257999,4.9928086296444265,4.906133026202131,4.976119402985074,1.2060406552061627,0.007582980319655659,1.7719649949651313,5.0,7.0
N257/34,3.7188152730894246,3.6296648990525773,4.244328012691717,4.201356364365333,2.1667935332209405,1.9453149980405813,1.0347004958554193,1.1229233921216695,4.0,4.0
N257/39,4.150840337169709,4.2446507293422915,4.2132483543049215,4.284117871156479,4.065019282431639,4.176538530154238,0.07683809071318849,0.05923456032235905,3.0,3.0
N257/40,3.966109853477951,2.7813103295586727,4.259319090598261,3.735754942351675,3.1357210473689117,0.4085276644534358,0.5537298390638465,1.375181008479003,4.0,5.0
N258/2,3.63171538378604,3.690132186031182,3.808604573891089,3.790822793765989,3.454826193680991,3.5894415782963756,0.25015909168375317,0.14239802306215282,2.0,2.0
N258/5,4.644853232821961,4.564845548211366,4.691526792286131,4.656271666650243,4.576060727740009,4.461826034461421,0.04890969168151961,0.0798508722627051,4.0,4.0
N258/7,,4.28445531330046,,4.293226082221892,,4.273575859800692,,0.009993383975853242,,3.0
N259/48,4.675489167412567,4.516472002475174,4.682991522137222,4.555012997581761,4.659557325714797,4.482298704018421,0.010846934425769342,0.029796434983788762,4.0,4.0
N259/52,4.666818070637814,4.584791348827227,4.6764850299292995,4.596589969037511,4.658528461041869,4.5790705545093715,0.007850059330402307,0.008204914440866079,4.0,4.0
N259/75,4.671857574637395,3.666799021432289,4.681201405382417,4.112761779477081,4.664862193570709,3.2471024105799695,0.007139169786466583,0.2506628746232116,4.0,8.0
N26/1,2.463713676967743,2.429141824349665,3.040558421703625,3.140472338489851,2.164949826965747,2.06096450523849,0.4996692313988419,0.6161573475636931,3.0,3.0
N26/10,2.2563212626253337,2.4989595837574945,2.3205190165717884,2.7605584217036245,2.192123508678879,2.0885824206857464,0.09078933430496706,0.3598460490353935,2.0,3.0
N26/15,2.258882074560797,2.6330876438500184,2.258882074560797,3.009043270188473,2.258882074560797,2.2571320175115637,,0.5316815456183143,1.0,2.0
N260/14,0.9615167948882184,0.4955359466591364,0.9615167948882184,0.4955359466591364,0.9615167948882184,0.4955359466591364,,,1.0,1.0
N260/17,4.2682957512319915,4.221935385175729,4.277257194284442,4.249548853817139,4.2617476411809045,4.187783510073916,0.008031481276792578,0.031397491798083293,3.0,3.0
N260/20,4.286102374403031,4.134522178459467,4.307287212687815,4.144976391543672,4.2627978039561345,4.120420787722795,0.022320323040963,0.01267757265305431,3.0,3.0
N260/4,2.1408172469161437,1.7183127097110618,2.1408172469161437,1.7183127097110618,2.1408172469161437,1.7183127097110618,,,1.0,1.0
N261/12,2.2606066007134613,3.2047921663756647,2.2606066007134613,3.796255397874111,2.2606066007134613,2.1426942178448956,,0.7745464959763099,1.0,4.0
N261/14,2.6820022310355847,1.5394342331465245,3.1149625667813448,2.1927910353536353,2.2490418952898246,1.11683916464259,0.6122983787812627,0.5738957573705535,2.0,3.0
N261/8,,3.8774650649178475,,3.985993927329261,,3.789201949790228,,0.09994896693142337,,3.0
N262/16,3.4840881419254295,3.2784048649392394,3.9678099179738586,3.9647623392126947,2.2070274042488247,2.1787160545216864,0.8525588727483093,0.9171436846408908,4.0,5.0
N262/20,4.121706130125644,3.5566647634264736,4.258940677604141,3.7845314775535908,4.050890258098102,3.303933921516524,0.1188689387546386,0.24126162428990044,3.0,3.0
N263/31,4.0998286048407335,3.6532511799324165,4.669443426397345,4.5255052935514914,3.157625870383977,2.827282413967936,0.733191238770317,0.6910178376785485,6.0,11.0
N263/33,,2.457223325819138,,2.457223325819138,,2.457223325819138,,,,1.0
N263/53,,2.2606687033023283,,2.2606687033023283,,2.2606687033023283,,,,1.0
N264/1,2.7105521043382708,2.266678587726738,3.8090522145736783,3.784385993330785,1.2301122274779028,0.26515712675660397,1.1011502124784789,1.4854646137669816,5.0,6.0
N264/20,3.381199406157011,2.665175668523367,3.5161591882471637,3.576919989349916,3.15490231310634,1.8149452584898014,0.19718902286702492,0.7943893188858203,3.0,6.0
N264/7,2.794836364172339,2.7163297875341756,3.524334685007173,3.4524803809875824,2.1858080921350687,1.9778295262744792,0.6710244358235593,0.813985554944718,4.0,4.0
N265/18,2.0758126589917603,1.630707675434968,2.0758126589917603,1.630707675434968,2.0758126589917603,1.630707675434968,,,1.0,1.0
N265/38,2.4438151828063477,2.5100273599010783,2.4438151828063477,3.102751508711968,2.4438151828063477,2.0021770450108276,,0.555174489058219,1.0,3.0
N265A/10,,4.167842697663656,,4.185156252274244,,4.138313864395739,,0.025699457193630187,,3.0
N265A/37,,4.2788382360867985,,4.284450176740583,,4.2700703911356825,,0.007691837066732529,,3.0
N267/32,,1.8620806869229485,,1.8620806869229485,,1.8620806869229485,,,,1.0
N267/40,3.231551991056186,3.047494121785946,3.238950742120262,3.0923367528903087,3.2241532399921096,3.0026514906815835,0.010463414099439202,0.06341705708028318,2.0,2.0
N267/5,2.4458383416162484,2.006349840598127,2.625992076359671,2.09157178992626,2.265684606872825,1.9211278912699934,0.25477585498631405,0.12052203655171874,2.0,2.0
N267/52,2.236656160239848,2.254499173319516,2.236656160239848,2.380267864599975,2.236656160239848,2.1287304820390567,,0.1778637889307404,1.0,2.0
N267A/52,,4.238553963043395,,4.2626278101009945,,4.218152724842507,,0.022463845264073547,,3.0
N267A/60,,2.2615188353714046,,2.2615188353714046,,2.2615188353714046,,,,1.0
N268/19,3.109008578161827,2.9169397942944078,3.712416302858916,3.6494090260242715,2.206284801323378,1.550164754071892,0.7986532257693293,0.9986701268264061,5.0,5.0
N268/19R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N268/33,4.190120609409603,4.571886395295243,4.2864848087752145,4.6169180161854815,4.0468552400317215,4.530046380057786,0.126512340763414,0.0389764299045337,3.0,4.0
N268/41,1.926819528251366,1.8893313665752374,2.6788831565927502,2.6260972328390846,0.6561719094061764,0.6844585653096816,0.8786535141480658,0.8375745980726671,4.0,4.0
N268/5,2.358642702078582,2.336737608112195,2.673408704038006,2.6234302915280554,2.1964362459622038,2.158402751516186,0.2726380250654619,0.250736350011747,3.0,3.0
N269/51,2.4803948896189745,2.33577267747366,3.152176192030532,3.1003883759220683,2.084270913773184,1.9531470646154103,0.5848894272420342,0.51793759615454,3.0,4.0
N269/73,3.023931001707929,2.8038563752452954,3.9537098000699444,3.854370318500242,1.0527962000710114,1.0199306596378175,1.3216676510739345,1.35875881929985,5.0,5.0
N269/73R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N269/74,2.5979364320554432,2.3759791138450748,3.1355584217036245,3.0148199701746723,2.2227207978718084,1.8775696191362252,0.4775981575468926,0.58148543896581,3.0,3.0
